# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.850000000000000082e-03 3.422499940786138950e-06 5.553422499847471272e-03 1.007647298933989077e-10 1.110000033147695575e-02
1.860000000000000108e-03 3.459599975830229823e-06 5.583459599999507361e-03 2.529976228515806724e-11 1.115999984616333762e-02
1.870000000000000134e-03 3.496900067734287632e-06 5.613496900055192640e-03 1.341948774324919214e-11 1.122000009821366717e-02
1.880000000000000161e-03 3.534400065952070236e-06 5.643534400132654838e-03 7.100986465502501233e-11 1.127999961115211391e-02
1.890000000000000187e-03 3.572099909643355886e-06 5.673572099875734409e-03 3.611067000974799157e-11 1.134000014078484497e-02
1.900000000000000213e-03 3.610000008702485275e-06 5.703609999988756840e-03 2.121858244663599180e-11 1.140000004798658040e-02
1.910000000000000239e-03 3.648100036723889161e-06 5.733648100114674406e-03 8.144684926492118393e-11 1.145999964861399434e-02
1.920000000000000265e-03 3.686399963065412066e-06 5.763686399903544810e-03 6.213696224222076125e-11 1.152000032980105004e-02
1.930000000000000292e-03 3.724899959589578202e-06 5.793724899933572203e-03 2.707434276771891746e-11 1.158000002361259106e-02
1.940000000000000101e-03 3.763600080031181960e-06 5.823763600083964320e-03 4.153122290517785586e-12 1.164000005070686683e-02
1.950000000000000127e-03 3.802499950023019437e-06 5.853802499895532918e-03 5.593481233745478676e-11 1.170000021815464919e-02
1.959999999999999937e-03 3.841599939047313228e-06 5.883841599936712186e-03 2.253308650779217714e-12 1.175999999397348006e-02
1.970000000000000397e-03 3.880900069752613035e-06 5.913880900088042125e-03 1.871036658940283814e-11 1.181999989755855296e-02
1.979999999999999989e-03 3.920400060142270604e-06 5.943920400123925418e-03 6.458211743165520602e-11 1.187999969118180843e-02
1.990000000000000015e-03 3.960099991040522127e-06 5.973960099929787049e-03 6.164491139770689188e-11 1.194000032410258427e-02
2.000000000000000042e-03 3.999999972581491647e-06 6.003999999951048494e-03 2.175504221213486744e-11 1.200000009870549889e-02
2.010000000000000068e-03 4.040100002100643906e-06 6.034040100071802470e-03 6.940048535852838540e-11 1.205999980277638883e-02
2.020000000000000094e-03 4.080399939265788589e-06 6.064080399849292036e-03 8.899725401079194853e-11 1.212000035647964324e-02
2.030000000000000120e-03 4.120899946169487293e-06 6.094120899941213310e-03 4.659383989746856969e-12 1.218000000358365753e-02
2.040000000000000147e-03 4.161600047236646560e-06 6.124161600015387563e-03 3.149924765466494136e-11 1.224000009758530183e-02
2.050000000000000173e-03 4.202500076821991115e-06 6.154202500177063939e-03 9.790124266828570399e-11 1.229999966758477115e-02
2.060000000000000199e-03 4.243599897701955115e-06 6.184243599884009512e-03 1.342925770586589351e-11 1.236000003012893700e-02
2.070000000000000225e-03 4.284900021023219097e-06 6.214284899998645528e-03 2.171596236166806193e-11 1.242000006741950102e-02
2.080000000000000251e-03 4.326400012910625037e-06 6.244326400085764561e-03 7.009237634747478296e-11 1.247999978211566940e-02
2.090000000000000278e-03 4.368099979057404880e-06 6.274368099931315612e-03 4.587263902067206800e-11 1.254000019353007644e-02
2.100000000000000304e-03 4.409999970533817759e-06 6.304409999958959787e-03 1.124611515024298569e-11 1.260000006690908947e-02
2.110000000000000330e-03 4.452099984675328415e-06 6.334452100058562962e-03 6.996536683345766505e-11 1.265999971024633908e-02
2.120000000000000356e-03 4.494399914012348063e-06 6.364494399808240388e-03 9.998402106248249765e-11 1.272000040816934074e-02
2.130000000000000383e-03 4.536899940177363533e-06 6.394536899940295172e-03 1.598721155460225418e-13 1.278000002024715087e-02
2.140000000000000409e-03 4.579600033416397764e-06 6.424579600031954385e-03 1.725730669477343326e-12 1.283999997656071201e-02
2.150000000000000001e-03 4.622500088036218813e-06 6.454622500185358547e-03 9.027267822148132836e-11 1.289999958884902043e-02
2.160000000000000028e-03 4.665599972586420563e-06 6.484665599882255549e-03 8.370015791570040165e-11 1.296000033583677435e-02
2.170000000000000054e-03 4.708900020577999612e-06 6.514708900048571394e-03 2.595523795889675966e-11 1.301999986960122868e-02
2.180000000000000080e-03 4.752399997975942370e-06 6.544752400064357545e-03 6.105338457018660847e-11 1.307999975915663526e-02
2.190000000000000106e-03 4.796099979831325300e-06 6.574796099929614002e-03 4.582645374284766149e-11 1.314000022031880377e-02
2.200000000000000133e-03 4.839999963923702353e-06 6.604839999946765516e-03 1.556177409156589420e-11 1.320000003880128503e-02
2.210000000000000159e-03 4.884100098578869620e-06 6.634884100111815286e-03 1.175415320631145732e-11 1.325999995346993643e-02
2.220000000000000185e-03 4.928400054726722601e-06 6.664928400120118113e-03 5.872635711057228036e-11 1.331999982075160460e-02
2.230000000000000211e-03 4.972899957156329265e-06 6.694972899972118086e-03 1.319566678148476058e-11 1.337999994869942810e-02
2.240000000000000237e-03 5.017600051893111868e-06 6.725017600063498691e-03 1.038902297523236484e-11 1.343999988209532148e-02
2.250000000000000264e-03 5.062500038732764551e-06 6.755062500094055622e-03 4.917488638511713361e-11 1.349999979586158361e-02
2.260000000000000290e-03 5.107599965636921979e-06 6.785107599865281003e-03 8.891731795301893726e-11 1.356000038046545342e-02
2.270000000000000316e-03 5.152899978266844982e-06 6.815152899965148947e-03 1.140243455211020773e-11 1.362000006135666297e-02
2.280000000000000342e-03 5.198400024664096009e-06 6.845198400095675595e-03 6.250022721587811247e-11 1.367999971094491229e-02
2.290000000000000369e-03 5.244099932522061636e-06 6.875244099866506531e-03 5.765965482851242996e-11 1.374000021377419500e-02
2.300000000000000395e-03 5.289999966962000144e-06 6.905289999955321889e-03 1.005684424626451801e-11 1.380000007313153532e-02
