# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
2.098199819981998661e-07 2.475848415173231842e-10 2.100820739592279551e-07 4.858229653189383157e-03 1.242373240659766509e-02
2.108190819081908496e-07 5.409805936551492778e-11 2.112301591417065083e-07 3.386591236006708527e-03 8.382567772755145086e-03
2.118181818181818596e-07 9.086509322742131189e-11 2.123674134324460283e-07 4.327923585101256521e-03 1.917479709313907321e-02
2.128172817281728696e-07 1.272870697732741974e-10 2.134939900422239134e-07 5.163312823260213236e-03 1.987111218382198174e-02
2.138163816381638531e-07 1.633688739843819349e-10 2.146100381850146732e-07 5.895598934475998476e-03 2.046626914465399238e-02
2.148154815481548631e-07 1.991149467528430250e-10 2.157157052984359780e-07 6.527543979580663347e-03 3.058662724072691574e-02
2.158145814581458467e-07 2.345297289707559685e-10 2.168111348233026092e-07 7.061834477989137326e-03 3.089867336727669667e-02
2.168136813681368567e-07 5.256501900419152662e-10 2.178964684240725092e-07 5.139317726844172540e-03 2.639521155433710575e-02
2.178127812781278667e-07 5.592424301426035527e-10 2.189718455447575707e-07 5.507684935945000859e-03 2.656902585125830996e-02
2.188118811881188502e-07 5.925278045992854459e-10 2.200374025207452178e-07 5.785731083322254165e-03 2.665517799632777241e-02
2.198109810981098602e-07 6.255107543040594464e-10 2.210932725787984054e-07 5.975868110219106910e-03 2.665603169898433933e-02
2.208100810081008437e-07 6.581952760598142049e-10 2.221395880575016690e-07 6.080443038510630061e-03 2.657388683799588591e-02
2.218091809180918537e-07 6.905853666694383719e-10 2.231764772986366552e-07 6.101739909579517729e-03 2.641098137098119025e-02
2.228082808280828373e-07 7.226850229358205979e-10 2.242040677558065909e-07 6.041981658259754084e-03 2.616949317991457136e-02
2.238073807380738473e-07 2.376256968972256800e-10 2.232382358968720837e-07 2.962539156058152656e-03 9.611942466304368438e-03
2.248064806480648573e-07 2.016864453224798126e-10 2.242564178800421359e-07 3.099344803558556904e-03 9.689776008827255538e-03
2.258055805580558408e-07 1.660647175327767400e-10 2.252655897372335403e-07 3.311926994327585305e-03 9.844167145927285034e-03
2.268046804680468508e-07 1.307574049036475117e-10 2.262658709284437464e-07 3.598271386670903738e-03 1.007308780379512214e-02
2.278037803780378343e-07 9.575917836457392696e-11 2.272573778050457349e-07 3.956416668876361342e-03 1.037456323907304245e-02
2.288028802880288443e-07 3.036828566393978690e-10 2.282402253861448571e-07 2.263713859554261632e-03 6.505192174077523148e-03
2.298019801980198543e-07 2.682374322660052712e-10 2.292145269144896247e-07 2.778181845811911188e-03 6.982859357715476278e-03
2.308010801080108379e-07 2.330988735366190667e-10 2.301803934123825002e-07 3.358631352625707223e-03 1.586369211659666156e-02
2.318001800180018479e-07 1.982631836483506049e-10 2.311379336816798968e-07 4.003302359388838383e-03 1.640079737579003272e-02
2.327992799279928314e-07 1.637265878429161603e-10 2.320872551919705984e-07 4.710480560002228145e-03 1.700179176805138859e-02
2.337983798379838414e-07 1.294853113620320073e-10 2.330284627483081294e-07 5.478496056325665720e-03 2.578930566878656627e-02
2.347974797479748514e-07 3.319566843629218056e-10 2.339616607116568048e-07 4.291889489418165837e-03 2.241638292493286500e-02
2.357965796579658349e-07 2.972924129096554680e-10 2.348869503343564702e-07 5.193770802484065641e-03 2.316499809255168074e-02
2.367956795679568449e-07 2.059317161240414862e-10 2.367421374493972053e-07 2.191541492473358943e-03 8.131507176836638706e-03
2.377947794779478284e-07 2.288380596127126410e-10 2.376479697474565000e-07 6.899103203128476025e-04 1.273475263907419830e-03
2.387938793879388384e-07 4.275053644420268029e-10 2.385462218867928641e-07 1.506304350515907942e-03 1.506304350515907942e-03
