# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
9.401930693069307206e-04 5.151434834260726348e-14 9.401930694141746869e-04 1.185092024513778597e-10 4.952975807270831865e-10
9.501940594059406870e-04 5.995204332975845318e-14 9.501940591816193660e-04 3.457347741431249233e-10 1.452430176129837491e-09
9.601950495049505450e-04 5.329070518200751394e-14 9.601950493505206907e-04 2.101967488954414875e-10 5.714506645659866990e-10
9.701960396039604030e-04 1.065814103640150279e-14 9.701960396797382202e-04 1.346691647086117882e-10 3.705653561780763994e-10
9.801970297029704779e-04 1.598721155460225418e-14 9.801970297105278007e-04 1.729349996537621337e-11 1.729349996537621337e-11
9.901980198019804443e-04 9.059419880941277370e-14 9.901980196764803566e-04 7.018252645707434567e-11 7.018252645707434567e-11
1.000199009900990194e-03 2.819966482547897613e-14 1.000199009802305028e-03 1.407987060275672775e-10 4.737330527859739959e-10
1.010200000000000160e-03 2.242650509742816212e-14 1.010200000082228655e-03 2.071014471027865511e-10 5.334763741871029197e-10
1.020200990099010127e-03 1.665334536937734811e-14 1.020200990077047010e-03 1.095812329765522009e-11 9.571099468530519516e-11
1.030201980198019876e-03 1.043609643147647148e-14 1.030201980225964320e-03 7.449774130918740411e-11 3.883218191447213030e-10
1.040202970297029843e-03 5.839773109528323403e-14 1.040202970097325874e-03 2.720814684664674132e-10 1.298144480799123812e-09
1.050203960396039809e-03 5.329070518200751394e-14 1.050203960544671133e-03 1.817639372347912285e-10 7.857319239690241375e-10
1.060204950495049776e-03 5.817568649035820272e-14 1.060204950505294619e-03 9.043987780898987694e-11 9.043987780898987694e-11
1.070205940594059525e-03 1.154631945610162802e-14 1.070205940615132079e-03 1.786260028779906861e-11 7.907119403682827397e-11
1.080206930693069492e-03 8.637535131583717884e-14 1.080206930458071923e-03 2.754081407374542323e-10 1.131733595727268948e-09
1.090207920792079458e-03 1.234568003383174073e-13 1.090207921060404317e-03 2.660200948412239086e-10 1.106706726261563745e-09
1.100208910891089208e-03 7.727152251391089521e-14 1.100208910989053379e-03 3.775069146172427281e-11 3.775069146172427281e-11
1.110209900990099174e-03 3.153033389935444575e-14 1.110209901061587345e-03 7.174838501100566646e-11 3.419704519558308675e-10
1.120210891089109140e-03 3.641531520770513453e-14 1.120210891075945625e-03 8.822853558854149014e-11 3.536475556842333390e-10
1.130211881188118890e-03 1.398881011027697241e-13 1.130211881427367615e-03 1.764570711770829803e-10 9.586846871911802737e-10
1.140212871287128856e-03 4.618527782440651208e-14 1.140212871327150879e-03 1.033484409163065720e-11 7.506129051648713357e-11
1.150213861386138823e-03 2.220446049250313081e-15 1.150213861366822243e-03 3.784905722170606168e-11 3.784905722170606168e-11
1.160214851485148789e-03 8.859579736508749193e-14 1.160214851350538368e-03 7.915934574498351139e-11 7.915934574498351139e-11
1.170215841584158539e-03 3.530509218307997799e-14 1.170215841470589879e-03 1.335482835429502302e-10 3.767683942612620740e-10
1.180216831683168505e-03 3.019806626980425790e-14 1.180216831722979975e-03 1.184834452772065561e-10 3.575988394288742711e-10
1.190217821782178472e-03 2.509104035652853781e-14 1.190217821731121006e-03 4.376632389835322101e-11 2.788804742692718719e-10
1.200218811881188221e-03 1.998401444325281773e-14 1.200218811871600622e-03 1.679012484601116739e-11 6.028066934504749952e-11
1.210219801980198188e-03 1.068034549689400592e-13 1.210219801773160242e-03 1.655973136394095491e-10 8.478169277736924414e-10
1.220220792079208154e-03 3.508304757815494668e-14 1.220220792170323421e-03 9.202905104643832601e-11 2.411582045169780031e-10
1.230221782178217904e-03 5.329070518200751394e-15 1.230221782149154564e-03 3.856448493877451256e-11 2.586364455936518425e-10
1.240222772277227870e-03 4.551914400963141816e-14 1.240222772255883399e-03 3.866063025270705111e-11 3.866063025270705111e-11
1.250223762376237837e-03 3.996802888650563546e-15 1.250223762309765618e-03 1.123525716906215166e-10 3.254390090745573616e-10
1.260224752475247803e-03 9.636735853746358771e-14 1.260224752665184411e-03 1.483444478367346164e-10 7.774980659291941265e-10
1.270225742574257553e-03 5.684341886080801487e-14 1.270225742615593845e-03 2.427746892408322310e-11 2.427746892408322310e-11
1.280226732673267519e-03 2.597921877622866305e-14 1.280226732690348257e-03 6.730127566356713942e-11 6.730127566356713942e-11
1.290227722772277485e-03 2.131628207280300558e-14 1.290227722714476499e-03 1.226359014339095665e-10 3.227136335937075273e-10
1.300228712871287235e-03 6.883382752675970551e-14 1.300228713031703620e-03 1.411963879149880086e-10 5.352198684249742655e-10
1.310229702970297202e-03 1.150191053511662176e-13 1.310229703125997958e-03 6.209877057017365587e-11 2.561146850155182619e-10
1.320230693069307168e-03 4.996003610813204432e-14 1.320230693002244493e-03 2.601208137775756768e-11 3.768363399103691336e-11
1.330231683168317134e-03 4.529709940470638685e-14 1.330231682999727383e-03 1.854461029182630227e-10 7.501206322757525413e-10
1.340232673267326884e-03 8.193445921733655268e-14 1.340232673115782092e-03 1.039484054388140066e-10 4.748006432464535465e-10
1.350233663366336850e-03 4.618527782440651208e-14 1.350233663511613003e-03 1.469682153754092724e-10 6.950369169089753996e-10
1.360234653465346817e-03 5.018208071305707563e-14 1.360234653529079907e-03 1.979261199380744074e-11 4.021161181810839480e-11
1.370235643564356566e-03 6.750155989720951766e-14 1.370235643499473355e-03 3.995470621021013358e-12 3.995470621021013358e-12
1.380236633663366533e-03 2.264854970235319342e-14 1.380236633585329997e-03 8.004286122798021097e-11 2.548761202092464373e-10
1.390237623762376499e-03 6.128431095930864103e-14 1.390237623943857415e-03 1.727147314056765026e-10 6.896958559821086965e-10
1.400238613861386249e-03 6.528111384795920458e-14 1.400238613935123055e-03 1.179190078914871265e-11 4.483302618041307142e-11
1.410239603960396215e-03 4.929390229335695039e-14 1.410239603881091597e-03 4.292965982699570304e-11 4.292965982699570304e-11
1.420240594059406182e-03 4.485301019485632423e-14 1.420240593939414708e-03 1.059545784443116645e-10 4.362006311708910289e-10
1.430241584158416148e-03 3.685940441755519714e-14 1.430241584262859078e-03 9.445022541854086739e-11 4.200937375742341828e-10
1.440242574257425898e-03 2.220446049250313081e-15 1.440242574230143902e-03 4.138467346592733520e-11 2.019531208929947752e-10
1.450243564356435864e-03 3.197442310920450836e-14 1.450243564306674671e-03 2.456923553495471424e-11 2.456923553495471424e-11
1.460244554455445831e-03 2.797762022055394482e-14 1.460244554338796519e-03 1.216480249865981023e-10 4.340476866815379253e-10
1.470245544554455580e-03 1.421085471520200372e-14 1.470245544629378287e-03 8.289147146456343762e-11 2.369735518925608631e-10
1.480246534653465547e-03 5.551115123125782702e-14 1.480246534723228535e-03 1.953148753841560392e-11 1.953148753841560392e-11
1.490247524752475513e-03 1.576516694967722287e-14 1.490247524773113952e-03 4.890621241315784573e-11 4.890621241315784573e-11
1.500248514851485263e-03 1.154631945610162802e-14 1.500248514780366804e-03 7.929901180148135609e-11 3.752602673046112614e-10
1.510249504950495229e-03 2.886579864025407005e-14 1.510249505039418239e-03 7.923084410776937148e-11 2.252580344475063612e-10
1.520250495049505195e-03 6.883382752675970551e-14 1.520250495107067223e-03 1.516453629335501319e-11 1.516453629335501319e-11
1.530251485148515162e-03 2.220446049250313081e-16 1.530251485132527733e-03 2.075806193602147687e-11 2.075806193602147687e-11
1.540252475247524911e-03 1.043609643147647148e-13 1.540252475116243858e-03 3.456923636235842423e-11 1.749629330305424446e-10
1.550253465346534878e-03 6.439293542825907934e-14 1.550253465202544589e-03 1.024778040203955243e-10 3.796540859468677809e-10
1.560254455445544844e-03 1.065814103640150279e-14 1.560254455531762119e-03 9.683542856464555371e-11 3.704694329087487858e-10
1.570255445544554594e-03 1.465494392505206633e-14 1.570255445534129990e-03 3.213895816145395656e-11 3.213895816145395656e-11
